focus_group_subtype,focus_group_subtype_id,doc_no_within_subtype,question_id,question_text,parent_num,parent_answer,emotion
lowpiu_group,3,1,1,"Okay. So for the first question ... Well, before I get started, what we've seen is that a lot of parents have had a lot of overlapping experiences, and then we've definitely seen that there are parents who have more unique experiences or different experiences, and we really appreciate that everyone really feel free to chime in if you have had a different experience than someone else is saying. We really want to try to welcome all perspectives. I just want to start by saying that. For the first question that I'd like to put out there is just if you could share ... First, I'd like to focus on education and how technology has impacted your children's education. If you could share was technology used for education for your kids before the pandemic, and then did you have any concerns about it before the pandemic, or did you find it beneficial before the pandemic, and then how did that change once the pandemic hit? Would anyone like to start us off?",6,"My son's high school, I think they've done such a wonderful job. We were away with a friend for two weeks, and she goes to one of the great high schools here in New York City, and I hated how they taught. She was all over the place, and there was no accountability. She would log on, but then she'd be texting, [inaudible 00:29:32] breakfast, she was loud. I'm like, ""How is she learning anything?"" This was Clinton. She goes to Clinton. Whereas my son, he logs on and he has to be on camera. If they ask a question and he does not answer or respond, [inaudible 00:29:49] and they have to have a reason why. He's had a lot of accountability. My middle schooler started very light. To me, they weren't doing enough, but they progressed and they seem to be doing a much better job. I was just really [inaudible 00:30:06] the difference between two high schools. My son knows he has to get on, he has to be on camera, he has to participate, he has to give an assignment some time, or we get text, we get notified. For him, I think it's been very positive academically.",serenity
lowpiu_group,3,1,1,"Okay. So for the first question ... Well, before I get started, what we've seen is that a lot of parents have had a lot of overlapping experiences, and then we've definitely seen that there are parents who have more unique experiences or different experiences, and we really appreciate that everyone really feel free to chime in if you have had a different experience than someone else is saying. We really want to try to welcome all perspectives. I just want to start by saying that. For the first question that I'd like to put out there is just if you could share ... First, I'd like to focus on education and how technology has impacted your children's education. If you could share was technology used for education for your kids before the pandemic, and then did you have any concerns about it before the pandemic, or did you find it beneficial before the pandemic, and then how did that change once the pandemic hit? Would anyone like to start us off?",3,"No. I can share. Parent 3, Child 1 is supposed to be in socialization class. He's wandering. I'll start with Parent 3, Child 1, my oldest, who has speech therapy and occupational therapy. Prior to the pandemic, he did have an iPad at school where we tried to use an app called TouchChat that didn't quite work. He's very familiar with ... Well, see, the teacher wants you to unmute. Put this on. Parent 3, Teacher asked you a question. [inaudible 00:31:31]. Sorry. [inaudible 00:31:34] and answer Parent 3, Teacher. Remote school [inaudible 00:31:38]. There's a question just about the technology or remote schooling in general?",anxious
lowpiu_group,3,1,1,"Okay. So for the first question ... Well, before I get started, what we've seen is that a lot of parents have had a lot of overlapping experiences, and then we've definitely seen that there are parents who have more unique experiences or different experiences, and we really appreciate that everyone really feel free to chime in if you have had a different experience than someone else is saying. We really want to try to welcome all perspectives. I just want to start by saying that. For the first question that I'd like to put out there is just if you could share ... First, I'd like to focus on education and how technology has impacted your children's education. If you could share was technology used for education for your kids before the pandemic, and then did you have any concerns about it before the pandemic, or did you find it beneficial before the pandemic, and then how did that change once the pandemic hit? Would anyone like to start us off?",3,"Okay. We focus on the positive. The children have been remote, and they will be remote until September. Technology has enabled them to connect with their friends. They haven't missed a day of school, unless we took a mental health day which have been necessary on occasion.",serenity
lowpiu_group,3,1,1,"Okay. So for the first question ... Well, before I get started, what we've seen is that a lot of parents have had a lot of overlapping experiences, and then we've definitely seen that there are parents who have more unique experiences or different experiences, and we really appreciate that everyone really feel free to chime in if you have had a different experience than someone else is saying. We really want to try to welcome all perspectives. I just want to start by saying that. For the first question that I'd like to put out there is just if you could share ... First, I'd like to focus on education and how technology has impacted your children's education. If you could share was technology used for education for your kids before the pandemic, and then did you have any concerns about it before the pandemic, or did you find it beneficial before the pandemic, and then how did that change once the pandemic hit? Would anyone like to start us off?",3,"I would say that the main benefit for me is that the children are now more self-reliant. Parent 3, Child 1 has had to figure out how to navigate a computer. He has to put the password in and turn it on and open up the internet himself, which he was able to do on an iPad, but now he's fluent with a PC for example. My other son, his class is fully in person. He's the only remote student. This has been very interesting. A positive for him is that my middle son has auditory processing disorder, so I've been able to observe how he learns, make ... What? No. Not you. My daughter ... I'm sorry. She said I haven't spoken about her. My four year old had just started nursery school when this all happened, but she was not connecting on the Zoom, not because she wasn't able, but she does not like speaking and not being acknowledged. She does not like raising her hand and not being called on, and she did not like not being able to just socialize with her friends on the Zoom when she was in class.",serenity
lowpiu_group,3,1,1,"Okay. So for the first question ... Well, before I get started, what we've seen is that a lot of parents have had a lot of overlapping experiences, and then we've definitely seen that there are parents who have more unique experiences or different experiences, and we really appreciate that everyone really feel free to chime in if you have had a different experience than someone else is saying. We really want to try to welcome all perspectives. I just want to start by saying that. For the first question that I'd like to put out there is just if you could share ... First, I'd like to focus on education and how technology has impacted your children's education. If you could share was technology used for education for your kids before the pandemic, and then did you have any concerns about it before the pandemic, or did you find it beneficial before the pandemic, and then how did that change once the pandemic hit? Would anyone like to start us off?",3,"She has not been back to school. Fingers crossed she will be back in September. Overall, then technology has been a positive. With Parent 3, Child 1, we'll see how it shakes out socially though because he is a loner by nature and also he is on the spectrum, and so socializing is not his favorite thing. He's been able to give into his tendency to just want to be alone with an iPad, which is a downside. We're hoping that we will smoothly transition back into in-person school in September and he'll be able to reconnect with all of his friends, right Parent 3, Child 1?",serenity
lowpiu_group,3,1,2,"Thanks, Parent 3. Actually, you just gave me the perfect transition because my next question is as we do start to return and people are going back or have gone back, I'd like to hear from you guys about what challenges you anticipate chasing as your kids start to integrate back, if you think there will be challenges-",3,"We have been socializing as much as we can. We try to facilitate safe play dates outside with masks on, but it'll be interesting to see how Parent 3, Child 1 integrates back into an in-person world. I think this is his sweet spot. He's loved this, and it helps that he has siblings because I know only children are [inaudible 00:34:58] in this situation. He does have some interaction, but really we are I wouldn't say concerned, but we're just going to have this top of mind, how to get him back on track socially.",serenity
lowpiu_group,3,1,2,"Thanks, Parent 3. Actually, you just gave me the perfect transition because my next question is as we do start to return and people are going back or have gone back, I'd like to hear from you guys about what challenges you anticipate chasing as your kids start to integrate back, if you think there will be challenges-",3,"Yeah. The great thing is Parent 3, Child 1 is actually graduating and going to middle school, which for his school would involve him going to a new building. This is also top of mind for his school because they are holding his class in another back in their elementary school building where he's been since preschool. They want to make this transition as easy as possible for Parent 3, Child 1 and his classmates.",serenity
lowpiu_group,3,1,2,"Thanks, Parent 3. Actually, you just gave me the perfect transition because my next question is as we do start to return and people are going back or have gone back, I'd like to hear from you guys about what challenges you anticipate chasing as your kids start to integrate back, if you think there will be challenges-",6,"Yeah. My 14 year old always loved school. He really loved his middle school. He started a new high school that he has not set one foot inside, so that'll be interested when he just go back, but he loved his elementary and loved his middle school. My younger one, my 13 year old, was always the kind of kid if he could stay home, he would. He says, ""I have a stomachache."" He never loved school, but he did say to me a few weeks ago that he missed school, that he did miss going on. We've been out since March of last year too, so it is a long time. I was very surprised to hear him say that it is better to be in school, even though he's also very shy and it's not like he has a ton of friends in school, but I just think just being around kids their own age I think is so important.",serenity
lowpiu_group,3,1,2,"Thanks, Parent 3. Actually, you just gave me the perfect transition because my next question is as we do start to return and people are going back or have gone back, I'd like to hear from you guys about what challenges you anticipate chasing as your kids start to integrate back, if you think there will be challenges-",6,"The other one seems happy at home, but [inaudible 00:37:37] friends. I thought he would actually miss it more because he, like I said, loved his school, but it was just surprising to hear my younger one say school is actually better.",serenity
lowpiu_group,3,1,2,"Thanks, Parent 3. Actually, you just gave me the perfect transition because my next question is as we do start to return and people are going back or have gone back, I'd like to hear from you guys about what challenges you anticipate chasing as your kids start to integrate back, if you think there will be challenges-",1,"My kids have been back at school, not back at school, back at school, not back at school. Someone gets COVID and then it gets shut down. My daughter actually when she was six got COVID. Everybody in our entire house had to [inaudible 00:38:36] and this, that and other things. There's this sensationalized trauma of what is COVID and am I going to die. My kids really didn't understand it, the one that got it. She sneezed the other day, and they're like, ""Well, if your child has any sort of symptoms of seasonal allergies or something like that, you need to bring in a doctor's note to the nurse so that they're not going to be sent home for seasonal allergies.""
	It gets to a point where they called me because she complained of a cough or something. I went and I took her to the doctor's, I went and took her to the pediatrician's office. I got a note saying that there was nothing wrong with my child, so I went back to the school, I dropped her right back off at school, gave them a note and they're like, ""What are you doing?"" I said, ""There's nothing wrong with my child. Here. Educator, this is where she needs to be in order to learn."" Because they're trying to throw them off and to get rid of them because it's easier that way, because if they're a trouble maker or one that makes things a little bit more challenging, it's easier to have one less. Why not just have one less in the class that does that? That's really the way that I felt with her whereas her sister, they understand she has allergies. She's had a sniffle for the past seven months. It's not gone away. It's just the whole am I going to get it, can I get a vaccination, those sorts of questions are what [crosstalk 00:40:46].",disgust
lowpiu_group,3,1,2,"Thanks, Parent 3. Actually, you just gave me the perfect transition because my next question is as we do start to return and people are going back or have gone back, I'd like to hear from you guys about what challenges you anticipate chasing as your kids start to integrate back, if you think there will be challenges-",4,"Yeah. I think I'm more nervous. Actually, we had a choice of doing remote learning versus hybrid two day versus five day. Being that this is a particular charter school, not all charter schools are the same, but this very good school laid down the policies just last week, and they basically create this model to incentivize the parents to bring back the kids to the school. Now, if a child has an IEP, and mine does being that he has ADHD and speech, so they're saying that the kids with the IEPs have to come back to the classroom. That's interesting for me because I was actually thinking of keeping them remote until he gets the vaccine.
	I'm very anxious to answer your question because my son is very fidgety even though he's on the medication. He's very fidgety, and he's very touchy. I have a feeling you guys know what I'm talking about. It's very concerning to me because we're all so germ phobic. I know that there are some kids out there who get it, and we can't even see, we can't even tell that they're sick even though they're COVID positive. To me, we don't know everything about this COVID virus, and so we don't know if maybe there are some hidden effects on the child that we will not discover until they're older. The lack of full awareness of the science and the epidemiology behind this is what's concerning me.
	Now, I'm actually getting ready mentally to have him back in school. It'd be good for him, although I'm very worried about the EF skills because I've actually been his support helping him organize like, ""Hey, you have an exam. Don't forget. Let's study."" I have access to information because I'm hearing everything and seeing everything, but this is going to be a transition. I'll just leave it at that. Thank you.",anxious
lowpiu_group,3,1,2,"Thanks, Parent 3. Actually, you just gave me the perfect transition because my next question is as we do start to return and people are going back or have gone back, I'd like to hear from you guys about what challenges you anticipate chasing as your kids start to integrate back, if you think there will be challenges-",5,"She's hybrid now, and it's going really well. I can't think of what's coming that will be challenging when they go back to full class. That might be a challenge for her just because it's more kids and that might provoke nervousness, but she's been doing so well in person, and she's so excited about school now. She was hesitant to go to school sometimes pre-COVID. I think it's just a net positive. I feel very lucky.",serenity
lowpiu_group,3,1,3,"Okay. Great, Parent 5. We have a little bit of time left. Maybe the last question I'll put out there is just expanding. We're focusing on education, so thinking about social media use, gaming, internet usage, how has that changed for your child, benefits, concerns, in that realm.",6,"We have the same struggles that we always did. Trying to get them off, trying to get them off Fortnite. With the additional screen time that they get, I think they thought they could get more screen time for the fun games, but it's like no. Even though you finished earlier, you finished school earlier, you're home, we're around the apartment a lot more than if you were in school, that does not equal more video game time. We've made a real conscious effort to still limit that and watch what they're doing and how much time because we still make them go out every day. They have to go, even if they take a walk. You need to get out even during the winter. We all need to go out, get some fresh air. You can't just vegetate on a video game. We've always been that way.
	Like I say, their expectations are like, ""Well, we're not commuting back from school. There's no after school, so we have more time."" I'm like, ""Well, that does not mean more time on Fortnite or just wasting your brain doing absolutely nothing."" It's a constant battle, but it's a battle we had pre-COVID too. They always want that five more minutes, five more minutes, five more minutes. It's worse now than it used to be because there's not as much going on, but we just have to be ... We're the parents, whether it causes a huge fight sometimes. We just got to stick by it and limit the time. Sometimes, on the weekend they may get more time than we would like if we're busy doing something, but we just set the rules and really try to keep it within a reasonable amount.",anxious
lowpiu_group,3,1,3,"Okay. Great, Parent 5. We have a little bit of time left. Maybe the last question I'll put out there is just expanding. We're focusing on education, so thinking about social media use, gaming, internet usage, how has that changed for your child, benefits, concerns, in that realm.",1,"I'll go. I'm a phys ed teacher, so when I was teaching, my kids would always try and come in and play and do the games that we were doing and that sort of thing. I found that my kids don't want technology at all on the weekends. Now, we've come up with game night, we've come up with physical activity night, and then we've come up with movie night. Even sometimes they don't even want to watch a movie because it is something that's just going to drain your brain or what have you. Through COVID, we were going for walks every single morning just so that we could wake up our brains to get ready to learn. In terms of that, I guess that was a good bonding, positive thing. They got a chance to see mommy in action teaching a bunch of kids, other kids [inaudible 00:48:46] acting silly.
	We have a Nintendo Switch. We've used it four times a year because it causes more fights than anything because they're trying to compete against each other when we're just trying to be together and create those sorts of values. I'm sorry for those of you who have kids who love the technology world, but it's been more of a family, so it was kind of good.",serenity
lowpiu_group,3,1,3,"Okay. Great, Parent 5. We have a little bit of time left. Maybe the last question I'll put out there is just expanding. We're focusing on education, so thinking about social media use, gaming, internet usage, how has that changed for your child, benefits, concerns, in that realm.",2,"My eight year old, to get her on Zooms call, and when she was on the computer all she wanted was the fun of the computer. Pre-COVID, she was hardly ever on the computer. Now, I had to give her fun time on the computer every day. Once we switched to Zoom school, actually I started giving her 20 minutes a day of computer time where she could sit and watch something fun and whatever. That was very hard. When she started school again, I had to cut that back. I told her, ""No more."" We brought it back down to 20 minutes a week as opposed to 20 minutes a day.
	The funny thing is that I don't feel that more screen time necessarily contradicts with more outdoor time because when COVID started last March and the kids were home and they had some more free time between classes, my daughter learned to ride a two-wheeler, the other kid learned to ride roller blades. There was a lot of outside time as well. I don't know that they necessarily contradict each other, but we really do try to steer clear of the screen time, but everyone ... You're lucky, Parent 1. Everyone [inaudible 00:50:59] wants as much as they could get.",serenity
lowpiu_group,3,1,3,"Okay. Great, Parent 5. We have a little bit of time left. Maybe the last question I'll put out there is just expanding. We're focusing on education, so thinking about social media use, gaming, internet usage, how has that changed for your child, benefits, concerns, in that realm.",4,"Well, my son has also ... He's not a picky eater. He's a problematic eater, so he's had a history of that since he was two and a half years old. His relationship to food is something that has to be focused on, even though he's eight and a half. It's a power struggle. Really, what it comes down to is it's a power struggle. He won't eat unless he gets to watch any. If I say no, then he's like, ""Okay. I'm not going to eat,"" and he follows through with that. Being that we're home all the time, that has manifested. We were really making headway with that, meaning where he doesn't have a device. He had support for feeding, even in the school it was arranged. Now, with the pandemic it's like he will not eat unless he gets to watch [inaudible 00:53:11].
	It's almost because he doesn't want to look at the food. You know what I mean? It's just his way of escaping. It's a sensory thing too, sensory avoidance. It's something that has manifested. That is something I need to work on. He's looking healthy, but he's also very thin. He has been dizzy at a few times, and I do believe that the adrenaline, the overstimulation that is created by the ... It's elicited by the use of these devices, otherwise prior to, it would just be the television. Now, all the devices are out, I have passwords on everything, but it's a battle. I don't like the little battles through the day. That's what I don't like.",anxious
lowpiu_group,3,1,3,"Okay. Great, Parent 5. We have a little bit of time left. Maybe the last question I'll put out there is just expanding. We're focusing on education, so thinking about social media use, gaming, internet usage, how has that changed for your child, benefits, concerns, in that realm.",3,"This was his first exposure to online gaming, and so this was his first exposure to playing with strangers on the internet. It sparked the conversation about the dangers of the internet. He was in a room and people were asking. I had to teach him about tricky questions and how to be safe online. I thought it was important to still let him play it. I'm monitoring him the whole time, but this was a really great teaching moment for him. Thank, goodness. I shouldn't have said Among Us out loud because he hasn't played it in a month, but he's probably going to be on it tonight. That was the positive.
	As for Parent 3, Child 1, Parent 4, I think you mentioned the overstimulation. Our struggle with that is I don't know if you can hear Parent 3, Child 1, but when Parent 3, Child 1 falls into his iPad, he watches cooking videos and sometimes [inaudible 00:55:35] videos. I don't know the ins and outs of how the brain works, but we can always tell when he's on his iPad because [inaudible 00:55:43] up and up and up and up. The great thing is that whenever I tell any of them to put something down, they just put it down. Parent 3, Child 1 always asks to pick up his iPad which is great for his break time. We've fallen into a pattern of I just let them use it until it's time to put it down.",serenity
lowpiu_group,3,1,3,"Okay. Great, Parent 5. We have a little bit of time left. Maybe the last question I'll put out there is just expanding. We're focusing on education, so thinking about social media use, gaming, internet usage, how has that changed for your child, benefits, concerns, in that realm.",5,"I just wanted to say that although we don't have these fights over technology, we have these same fights control and time allocated for reading. My daughter uses ... She's an avid reader. She loves reading which is great, but she uses books as a negotiating tactic what meal she gets to read during. She uses it as a shield against interacting with people sometimes, just for what it's worth.",serenity
lowpiu_group,3,2,1,"So I'm going to throw the first question out there. So I'd like to focus a little bit on how technology has impacted your children's education. And so, if you could speak a little bit about how did they use technology for their education prior to the pandemic. Did you find it to be beneficial, did you have concerns about using technology before the pandemic? And then, since the pandemic, how have they used technology and what parts [inaudible 00:11:24] be beneficial, and what concerns have you had? So I know there's a lot of parts to that question, but feel free to answer whatever you like. So does someone want to start us off?",4,"Okay. So you had a couple of questions, but I will just the negative aspects of the [inaudible 00:11:57] this pandemic and using all the technology and schooling from home has just thrown out all time constraints, in terms of bed time, meal time. And I think it upsets me more than it upsets my children. So they have a hybrid schedule at school, so the technology is a very big part of their school day, even more so than it was before, because they didn't have Zoom class before. And yeah. So that's how it has affected, that's a negative aspect of it. And they work around it. They make it work for them. I think it's me, it bothers me because it's so much more than I would have liked it to be, in terms of being big on the screen and using the computers all the time. But the positive is, they're communicating more verbally. So that's a good thing. And so I think that is helping them develop their...",serenity
lowpiu_group,3,2,1,"So I'm going to throw the first question out there. So I'd like to focus a little bit on how technology has impacted your children's education. And so, if you could speak a little bit about how did they use technology for their education prior to the pandemic. Did you find it to be beneficial, did you have concerns about using technology before the pandemic? And then, since the pandemic, how have they used technology and what parts [inaudible 00:11:24] be beneficial, and what concerns have you had? So I know there's a lot of parts to that question, but feel free to answer whatever you like. So does someone want to start us off?",4,"Yeah, they have to... I'm in presence of them when they're in school remotely, and there's just a lot of conversation. Especially my son, who participated in this program. He even reached out to his teachers to say, ""Call on my more."" Because otherwise he won't. I think I may have... Can you still hear me, because something just happened on my screen.",serenity
lowpiu_group,3,2,1,"So I'm going to throw the first question out there. So I'd like to focus a little bit on how technology has impacted your children's education. And so, if you could speak a little bit about how did they use technology for their education prior to the pandemic. Did you find it to be beneficial, did you have concerns about using technology before the pandemic? And then, since the pandemic, how have they used technology and what parts [inaudible 00:11:24] be beneficial, and what concerns have you had? So I know there's a lot of parts to that question, but feel free to answer whatever you like. So does someone want to start us off?",4,"Okay. So yeah, so he asked to be called on more, because I think he realized that he was getting lost in the process, being remote. And it's a big adjustment from when it first started. But yeah. [crosstalk 00:13:58]",serenity
gaming_group,1,1,3,"How the technology has changed during the pandemic, school purposes and whether it's beneficial or problematic?",3,"And then it was like a bomb went off, they figured it out, they figured out workarounds and it was like Pandora's box. I was trying to figure out how to block... I was on the phone with the DOE, I was on the phone with a parent coordinator, I was calling the principal, like, ""How can I block YouTube without..."" I was putting timer things, it was driving me crazy, and it was downhill from there. I finally figured out my son, by banging on it so much he's actually broken the screen so whatever controls I put in, he could bang on it and it would just do whatever he wanted. A month later I exchange the iPad but I nearly ripped my own hair out over this YouTube. Yeah, the addiction sunk in over those first five months of lockdown of screens and YouTube and just that misery sucking.",anxious
gaming_group,1,1,3,"How the technology has changed during the pandemic, school purposes and whether it's beneficial or problematic?",5,"And then there was also no schedule. Because we have some special needs in our family, my schedule is really tight with my kids and so the little guys we go to bed at 8:30 and then 9:00 and then the older one was in bed by 10:00 and there was a lot of structure, and literally it was like a bomb hit it. People were going to bed at 1:00 in the morning, it was just totally... It felt chaotic and out of control, and it felt like the technology sputtered for a little bit as we gt devices figured out how to get everybody on and then it was this black hole that sucked you in. And then everybody was on for hours and hours and hours and hours and hours, and it felt out of control.",disgust
gaming_group,1,1,3,"How the technology has changed during the pandemic, school purposes and whether it's beneficial or problematic?",4,"Yeah, I don't feel like there's even much to be involved. They don't have much, especially my middle Schooler, has nothing to do so there isn't even much for me to ask him.",serenity
gaming_group,1,1,4,Do any of you think that you'll have challenges with your children returning to school full-time?,2,"But even after my son started going back to school five days out of the week it still became a problem, technology, because right after they do their homework they will go on YouTube or they go on Roblox or something. I don't know what they're doing in the back. I have to tell them to go in the back because when they come home from school I still have to work so it still became a problem even though they're back in school five days out of the week. So yeah, and they still have some assignments on the computer, like homework assignments on the computer. Yeah, even if they go back to school I feel like it still would be a problem if you're having issues now with them remotely. So yeah, that's my experience.",anxious
gaming_group,1,1,4,Do any of you think that you'll have challenges with your children returning to school full-time?,5,"And my high schooler, I think it's interesting because even if he's the only one, which has happened several times, he goes when he supposed to go. I was like, ""You're going to keep going?"" And he's like, ""Yeah, I'm going to go."" And I'm like, ""Okay."" So I personally don't anticipate any issues. He's graduating, I think that's also part of it, because I think they missed out on their whole senior year and everything that they were looking forward to so just being able to go and see teachers and stuff like that, he I think wants that connection with people. So when he supposed to go, which is kind of like one day a week, maybe sometimes two days a week, they have this weird schedule that I still can't figure out, he's been going, he goes. So with my kids, they have bought into going back to school.",serenity
gaming_group,1,1,4,Do any of you think that you'll have challenges with your children returning to school full-time?,4,"Hopefully that will continue, but again, he will go to this program in September, he'll be in a smaller class size. Because I think the 32 kids that we've always had was overwhelming for him and he couldn't get along with anyone and it was just daily calls from school and nobody really ever addressed the issues that he had. It was always just like, he's that kid, type of thing. All the tears that were cried by me. So yeah, so I think... He actually even said the other day, ""Oh yes, I'm going..."" Because I remind him advance to prepare him that tomorrow is in person. He said, ""Oh yeah, I'll have something else to do than to play Roblox.",serenity
gaming_group,1,1,5,"Any positive parts you would like to see continue, or are there parts that you're really hoping would end as we go back?",1,"So the one teacher, who is... and not in a very formal way like his teacher, in a less formal way. So that's been amazing. So the feedback that I get from his two tutors that he has... And we haven't been doing it for a long time, maybe a month or so, maybe over a month, has been been great. Overall very positive. So I'm very happy because he did need help in ELA and math and was complete lack of participation in his Google Classroom. I didn't even know what he knew and what he learned any more this past year. So the one on one ability without having to go anywhere, get dressed, drive, so that was a great deal and I hope that will stay. And I hope it will stay because, why not? There's a demand and there's a supply, I think that would be one good takeaway, some remote learning options.",joy
gaming_group,1,1,5,"Any positive parts you would like to see continue, or are there parts that you're really hoping would end as we go back?",2,"Yes, having direct contact with the teachers and the schools ,instead of the school sending a bunch of print outs with the children in folders, that became overwhelming, all the paper. The teachers, they were able to reach out to me immediately. I mean, not that they weren't doing that before, but I think it became easier to do because it just became that platform that everyone was using. I believe my school, they use Class Dojo as a way to communicate. I think the platform that they used for the students in the school work was iLearn and I didn't really like it so I'm kind of glad...",serenity
gaming_group,1,1,6,"I'd like to hear from you guys, what was your child's gaming use before the pandemic, did you see it as beneficial? Did you have concerns before? And then, how has that gaming use changed since the pandemic started, any benefits?",2,"But I guess one positive outcome is the fact that they were communicating with their friends, with their cousin who lives far away, or whatever. They have a better social life. Because before they wouldn't talk to anybody but now they communicate, they keep in touch. But now it's just regaining the control back and getting them to understand that there's a time and place for everything and you shouldn't allow these things to consume your time. It's frustrating for me after a while. I'm like, ""Wait, you guys have been on the computer all day. No. You guys, no, it's time to give this a break."" Then they'll get upset and it's an argument. So yeah, that's it for me.",anxious
gaming_group,1,1,6,"I'd like to hear from you guys, what was your child's gaming use before the pandemic, did you see it as beneficial? Did you have concerns before? And then, how has that gaming use changed since the pandemic started, any benefits?",5,"Yeah, when he was younger I used to look at his phone and monitor and all this kind of stuff but now it's very hard to know the line and it's very hard to... He had social issues very similar to what Parent 1 was talking about. And now he has these friends, these online friends. He's never had a crew and now he has this crew and they all want to play with him and, ""Matthew, are you coming on?"" So yeah, it's�",serenity
gaming_group,1,1,6,"I'd like to hear from you guys, what was your child's gaming use before the pandemic, did you see it as beneficial? Did you have concerns before? And then, how has that gaming use changed since the pandemic started, any benefits?",3,"And now we're at the point where my son says all the friends have moved away, we're in downtown Manhattan and all the friends have left so my son says, ""I have no friends."" Calls up a friend and then he'll be on for three hours, or four, five, or six, seven. My daughter has made an alternative account, I just found out, and she's trolling on Roblox. She's 11, [inaudible 01:01:54], people who are dating, and she will troll them. So that's something to be proud of for me. It's just a nightmare. So now I'm looking at software that I can block the whole thing down. I've put a padlock on where our desktop computer is, on the door, and she'll hide the lock. I'm like, ""Where is the padlock?"" And I've thrown all the devices in, or I'll rip the router out of the wall. I mean, it's gotten very ugly and I scream an awful lot. So yeah, it's not pretty.",disgust
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,4,"He's already panicked about going back in the fall. He doesn't know if he wants to go back now that it's back in person again, but that's another conversation",anxious
social_group,4,2,1,For the first part of the conversation I want to just think a little bit about how technology has impacted your children's education. Focusing on the educational aspect. If someone could share how was technology used for education before the pandemic. Did you find it to be helpful? Did you have concerns? Then how did that change once the pandemic hit? How was technology used? Did you find it to be helpful? Did you have concerns? Who wants to start us off?,1,"I've seen benefits with my son, Parent 1, Child 1, being that... In 2019/2018 we were both overwhelmed with all the papers that the school were giving and sending home. It was just overwhelming to even look at it. Now that everything is organized on the computer that he has from school, it's just a click away. It's either multiple choice, or fill-in, and he gets it done. 
	Now he's in high school and I feel that I can help him more. Meaning at the end of the quarter I can see what he's missing, and I can, myself, tell him, ""Parent 1, Child 1, get this done. You're missing this, this, and this."" I can sit next to him and watch him get it done, and check up on him. Also, I communicate regularly with his teachers to make sure that he'll pass on to the 10th grade. 
	In the 5th grade, he got left back. Yes, because it was just too much. Too much paper. Too much everything. Too overwhelming. In class, he would fall asleep. Here he has no choice. I'm here. I'm home. I'm going to be barging in his room like, ""What are you doing?"" I can check up on him. 
	I also feel like he likes it more. He doesn't... he has not complained at all about him wanting to go back to school. I do have him in hybrid, where he goes twice a week, which is good. He needs to get moving. He's a little bit husky. That's a negative that I find in not going to school. Not being able to mobilize and get your steps in. 
	Yeah... that's a benefit",serenity
social_group,4,2,2,"Now, my next question is as we do start to return more in person and as people are starting to go back to school... What concerns do you have? What challenges do you anticipate your children facing as they go back to school for in person instruction? ",1,"One more thing is that at his school they're doing the Covid testing, through a [inaudible 00:26:21], which is okay with me. They wear masks. I guess it's all good on my side. As far as Covid",serenity
social_group,4,2,2,"Now, my next question is as we do start to return more in person and as people are starting to go back to school... What concerns do you have? What challenges do you anticipate your children facing as they go back to school for in person instruction? ",2,"I can tell you that my daughter is actually back in school full time. Despite that, she's concerned because more kids keep coming back. First of all, I think they need to learn to be social in the manner that they were before. I think they've lost that skill. They have to re-find their comfort and figure that out. 
	I also think there's definitely an underlining sense of fear, or nerves, depending on the kid. For a kid like mine, it's fear. Some are just nervous about interacting in a close physical space even though there are masks, and some people are being tested and everything. An extra kid showed up in Math and they put all the seating closer together. Everybody in the Math class was so uneasy. Teacher and kids. They felt too close to each other because now they have this whole mentality that that's potentially dangerous. That's not going to go away in a minute. Next year they're all going to be back in school, and they're going to be closer together. They have to figure out how to navigate all that again, which I think is a definite challenge",anxious
social_group,4,2,3,Thinking about your children's social media use before the pandemic and what that looked like. Was it something you saw as beneficial? Did you have concerns? How did that shift as it comes to... the pandemic hit? What concerns you have? What benefits have you seen from your children's social media use?,6,"much trouble, and I don't even have TikTok. I do not allow them... I will not... That influence just has to stay out. It's enough. They get it on their WhatsApps. They get screen recordings of it. As long as at least they're not connected to another... and they're begging me, ""Why not?"" I said... for instance Snapchat, I have a friend who's daughter actually wanted to do plastic surgery because the filters make them look so much better [crosstalk 00:50:35]. I don't understand how the whole tech society is okay with doing this to society's children. It's honestly mind boggling. [crosstalk 00:50:48]",disgust
